municipio,matfund,matfundpop,matmed,matmedpop,docfund,docfundpop,docmed,docmedpop,nestabfund,nestabfundpop,nestabmed,nestabmedpop,populacao,idh,pib
330370,5517,0.12526,1226,0.02784,328,0.00745,141,0.00320,28,0.00064,6,0.00014,44045,0.702,21691.60
330380,6720,0.15764,1635,0.03835,409,0.00959,158,0.00371,40,0.00094,8,0.00019,42630,0.693,38364.52
330385,3544,0.12804,977,0.03530,194,0.00701,115,0.00415,19,0.00069,4,0.00014,27678,0.671,19768.22
330390,36910,0.12074,10604,0.03469,1802,0.00589,812,0.00266,163,0.00053,41,0.00013,305687,0.745,42958.85
330395,3111,0.12473,1109,0.04446,217,0.00870,145,0.00581,19,0.00076,5,0.00020,24941,0.715,16850.53
330400,3730,0.12863,973,0.03355,360,0.01241,81,0.00279,22,0.00076,4,0.00014,28999,0.708,65807.27
330410,2373,0.12670,520,0.02776,166,0.00886,90,0.00481,16,0.00085,5,0.00027,18730,0.697,18302.93
330411,2751,0.14194,467,0.02410,209,0.01078,47,0.00243,9,0.00046,2,0.00010,19381,0.713,151721.49
330412,1718,0.12128,379,0.02676,127,0.00897,46,0.00325,9,0.00064,3,0.00021,14165,0.690,18525.61
330414,21644,0.14500,6730,0.04509,994,0.00666,529,0.00354,59,0.00040,18,0.00012,149265,0.680,25476.94
330415,3050,0.12579,881,0.03634,203,0.00837,74,0.00305,12,0.00049,3,0.00012,24246,0.704,61342.41
330420,16704,0.12816,4746,0.03641,967,0.00742,437,0.00335,63,0.00048,21,0.00016,130334,0.768,60915.10
330430,7378,0.12335,1980,0.03310,518,0.00866,208,0.00348,40,0.00067,11,0.00018,59814,0.710,27465.65
330440,2330,0.12628,705,0.03821,176,0.00954,73,0.00396,14,0.00076,3,0.00016,18451,0.683,19285.26
330450,1214,0.13164,262,0.02841,118,0.01280,54,0.00586,10,0.00108,2,0.00022,9222,0.680,27130.08
330452,20231,0.13858,4748,0.03252,1157,0.00793,357,0.00245,63,0.00043,18,0.00012,145989,0.773,39667.24
330455,730348,0.10919,223541,0.03342,36339,0.00543,16326,0.00244,2302,0.00034,763,0.00011,6688927,0.799,51776.18
330460,1141,0.10953,172,0.01651,101,0.00970,14,0.00134,14,0.00134,1,0.00010,10417,0.668,17048.75
330470,4822,0.11384,1796,0.04240,351,0.00829,196,0.00463,27,0.00064,12,0.00028,42359,0.718,25401.13
330475,6767,0.16035,1242,0.02943,414,0.00981,136,0.00322,50,0.00118,9,0.00021,42201,0.639,22811.47
330480,4457,0.11539,1107,0.02866,340,0.00880,153,0.00396,32,0.00083,7,0.00018,38626,0.691,17769.28
330490,97382,0.09036,25125,0.02331,5704,0.00529,2548,0.00236,407,0.00038,128,0.00012,1077687,0.739,16408.34
330500,5435,0.15040,1266,0.03503,410,0.01135,150,0.00415,32,0.00089,9,0.00025,36138,0.671,133281.92
330510,52862,0.11202,19082,0.04044,2859,0.00606,1398,0.00296,239,0.00051,56,0.00012,471888,0.719,19968.09
330513,845,0.11845,149,0.02089,81,0.01135,28,0.00392,9,0.00126,1,0.00014,7134,0.652,22976.25
330515,2551,0.11772,533,0.02460,122,0.00563,55,0.00254,9,0.00042,2,0.00009,21670,0.660,20730.56
330520,14846,0.14435,3106,0.03020,930,0.00904,310,0.00301,58,0.00056,14,0.00014,102846,0.712,21607.38
330530,929,0.09961,190,0.02037,84,0.00901,32,0.00343,12,0.00129,3,0.00032,9326,0.646,19915.55
330540,2290,0.12579,718,0.03944,181,0.00994,81,0.00445,18,0.00099,5,0.00027,18205,0.675,39777.44
330550,11219,0.12792,2948,0.03361,692,0.00789,270,0.00308,46,0.00052,13,0.00015,87704,0.709,24569.66
330555,12489,0.14398,3391,0.03909,955,0.01101,335,0.00386,43,0.00050,15,0.00017,86743,0.713,49882.41
330560,3125,0.14353,674,0.03096,179,0.00822,72,0.00331,17,0.00078,2,0.00009,21773,0.654,21112.23
330570,1965,0.12615,344,0.02208,111,0.00713,43,0.00276,15,0.00096,2,0.00013,15577,0.611,23666.31
330575,4171,0.12315,919,0.02713,230,0.00679,72,0.00213,18,0.00053,2,0.00006,33870,0.654,15627.69
330580,21245,0.11745,5953,0.03291,1111,0.00614,454,0.00251,105,0.00058,20,0.00011,180886,0.730,28882.28
330590,1387,0.13071,307,0.02893,137,0.01291,36,0.00339,19,0.00179,3,0.00028,10611,0.667,17388.40
330600,11084,0.13608,3013,0.03699,663,0.00814,345,0.00424,48,0.00059,16,0.00020,81453,0.725,46779.06
330610,9068,0.11906,2230,0.02928,658,0.00864,322,0.00423,60,0.00079,16,0.00021,76163,0.738,29619.67
330615,1683,0.15455,404,0.03710,110,0.01010,47,0.00432,14,0.00129,2,0.00018,10890,0.659,17270.67
330620,4463,0.12160,1281,0.03490,301,0.00820,132,0.00360,26,0.00071,7,0.00019,36702,0.714,25670.96
330630,32384,0.11906,10049,0.03695,1849,0.00680,880,0.00324,113,0.00042,42,0.00015,271998,0.771,42626.52
350010,3686,0.10525,1358,0.03877,255,0.00728,138,0.00394,12,0.00034,8,0.00023,35023,0.790,30010.56
350020,472,0.13218,133,0.03724,43,0.01204,12,0.00336,2,0.00056,1,0.00028,3571,0.730,27634.98
350030,4177,0.11618,1052,0.02926,209,0.00581,83,0.00231,20,0.00056,5,0.00014,35954,0.715,26549.19
350040,633,0.07779,161,0.01979,47,0.00578,16,0.00197,6,0.00074,1,0.00012,8137,0.781,18974.98
350050,2012,0.10818,498,0.02678,155,0.00833,48,0.00258,8,0.00043,3,0.00016,18599,0.745,25554.26
350055,783,0.12964,198,0.03278,49,0.00811,23,0.00381,2,0.00033,1,0.00017,6040,0.757,24673.66
350060,477,0.14112,119,0.03521,42,0.01243,15,0.00444,1,0.00030,1,0.00030,3380,0.854,38294.25
350070,4765,0.12870,1412,0.03814,327,0.00883,161,0.00435,19,0.00051,10,0.00027,37023,0.745,55938.77
350075,748,0.12639,275,0.04647,46,0.00777,24,0.00406,5,0.00084,1,0.00017,5918,0.712,17477.70
350080,381,0.09187,144,0.03472,29,0.00699,20,0.00482,1,0.00024,1,0.00024,4147,0.741,20072.53
350090,435,0.10522,116,0.02806,36,0.00871,14,0.00339,2,0.00048,1,0.00024,4134,0.687,51127.03
350100,1904,0.11779,562,0.03477,137,0.00848,61,0.00377,10,0.00062,3,0.00019,16164,0.730,32489.01
350110,378,0.09197,108,0.02628,24,0.00584,20,0.00487,2,0.00049,1,0.00024,4110,0.700,26590.67
350115,2642,0.14293,678,0.03668,152,0.00822,32,0.00173,8,0.00043,2,0.00011,18484,0.766,101155.71
350120,336,0.09052,109,0.02936,36,0.00970,17,0.00458,3,0.00081,1,0.00027,3712,0.728,27907.99
350130,3268,0.13161,828,0.03335,194,0.00781,67,0.00270,10,0.00040,5,0.00020,24830,0.758,20531.41
350140,444,0.08573,115,0.02221,33,0.00637,15,0.00290,2,0.00039,1,0.00019,5179,0.688,9666.54
350150,433,0.13506,102,0.03182,34,0.01061,12,0.00374,2,0.00062,1,0.00031,3206,0.722,19966.95
350160,25748,0.10859,8639,0.03643,1531,0.00646,739,0.00312,65,0.00027,36,0.00015,237112,0.811,44396.30
350170,4250,0.10635,1155,0.02890,259,0.00648,95,0.00238,11,0.00028,6,0.00015,39962,0.751,24197.10
350180,689,0.11568,213,0.03576,55,0.00923,35,0.00588,3,0.00050,2,0.00034,5956,0.745,17546.00
350190,7791,0.10866,2611,0.03642,512,0.00714,280,0.00391,30,0.00042,16,0.00022,71700,0.785,61227.80
350200,496,0.10055,109,0.02210,38,0.00770,18,0.00365,1,0.00020,1,0.00020,4933,0.754,32880.30
350210,6405,0.11215,1975,0.03458,413,0.00723,195,0.00341,22,0.00039,11,0.00019,57112,0.779,34385.26
350220,3030,0.12135,761,0.03048,192,0.00769,58,0.00232,13,0.00052,3,0.00012,24969,0.719,39106.98
350230,891,0.13445,195,0.02943,43,0.00649,12,0.00181,3,0.00045,1,0.00015,6627,0.721,23820.10
350240,430,0.10526,129,0.03158,35,0.00857,24,0.00588,2,0.00049,1,0.00024,4085,0.741,20587.87
350250,4596,0.12721,1351,0.03739,268,0.00742,89,0.00246,17,0.00047,5,0.00014,36129,0.755,28905.59
350260,416,0.09825,141,0.03330,42,0.00992,21,0.00496,2,0.00047,1,0.00024,4234,0.721,28982.31
350270,3506,0.14295,1192,0.04860,228,0.00930,140,0.00571,24,0.00098,11,0.00045,24526,0.710,26126.82
350275,3315,0.15169,781,0.03574,218,0.00998,37,0.00169,17,0.00078,1,0.00005,21854,0.704,135194.59
350280,20758,0.10598,6761,0.03452,1180,0.00602,560,0.00286,78,0.00040,35,0.00018,195874,0.788,35769.43
350290,3973,0.11860,1008,0.03009,210,0.00627,55,0.00164,15,0.00045,3,0.00009,33499,0.776,20558.05
350300,646,0.11567,157,0.02811,40,0.00716,16,0.00286,2,0.00036,1,0.00018,5585,0.740,23120.43
350310,753,0.11862,203,0.03198,50,0.00788,17,0.00268,3,0.00047,1,0.00016,6348,0.685,18718.30
350315,351,0.14165,89,0.03592,24,0.00969,9,0.00363,1,0.00040,1,0.00040,2478,0.680,11594.42
350320,25041,0.10713,7859,0.03362,1422,0.00608,711,0.00304,66,0.00028,39,0.00017,233744,0.815,39039.34
350330,14468,0.10884,4185,0.03148,866,0.00651,316,0.00238,43,0.00032,14,0.00011,132934,0.781,40249.39
350335,230,0.12700,68,0.03755,29,0.01601,17,0.00939,3,0.00166,2,0.00110,1811,0.722,25729.50
350340,877,0.10312,246,0.02892,59,0.00694,22,0.00259,6,0.00071,1,0.00012,8505,0.744,25252.59
350350,466,0.12023,161,0.04154,26,0.00671,13,0.00335,3,0.00077,1,0.00026,3876,0.697,11088.39
350360,1430,0.12884,333,0.03000,74,0.00667,17,0.00153,4,0.00036,1,0.00009,11099,0.695,12135.07
350370,870,0.09088,248,0.02591,69,0.00721,22,0.00230,3,0.00031,1,0.00010,9573,0.733,76260.53
350380,6555,0.12264,1685,0.03152,434,0.00812,136,0.00254,21,0.00039,7,0.00013,53450,0.749,20795.40
350390,12430,0.14052,4153,0.04695,736,0.00832,333,0.00376,47,0.00053,19,0.00021,88455,0.784,61458.72
350395,193,0.10575,59,0.03233,30,0.01644,16,0.00877,2,0.00110,1,0.00055,1825,0.735,18013.72
350400,11206,0.10810,3193,0.03080,795,0.00767,379,0.00366,42,0.00041,22,0.00021,103666,0.805,32100.85
350410,19581,0.13848,5842,0.04132,1007,0.00712,475,0.00336,66,0.00047,27,0.00019,141398,0.765,44119.90
350420,1377,0.09105,499,0.03300,108,0.00714,74,0.00489,7,0.00046,4,0.00026,15123,0.773,19494.28
350430,525,0.09778,177,0.03297,70,0.01304,19,0.00354,6,0.00112,2,0.00037,5369,0.714,49447.56
350440,1443,0.10742,339,0.02524,96,0.00715,46,0.00342,4,0.00030,2,0.00015,13433,0.705,32647.32
350450,10723,0.11906,3548,0.03939,624,0.00693,324,0.00360,40,0.00044,15,0.00017,90063,0.767,29292.24
350460,2018,0.11708,519,0.03011,124,0.00719,30,0.00174,7,0.00041,1,0.00006,17236,0.746,18921.96
350470,150,0.02711,47,0.00850,19,0.00343,10,0.00181,2,0.00036,1,0.00018,5532,0.669,10484.51
350480,866,0.09629,239,0.02657,49,0.00545,19,0.00211,2,0.00022,1,0.00011,8994,0.756,22823.09
350490,1222,0.11215,399,0.03662,81,0.00743,14,0.00128,8,0.00073,1,0.00009,10896,0.733,18607.15
350500,428,0.12438,146,0.04243,46,0.01337,19,0.00552,4,0.00116,1,0.00029,3441,0.711,23385.88
350510,813,0.11084,173,0.02359,50,0.00682,25,0.00341,2,0.00027,1,0.00014,7335,0.699,12333.85
350520,3601,0.10300,1157,0.03309,257,0.00735,114,0.00326,13,0.00037,5,0.00014,34961,0.750,33129.26
350530,3699,0.10239,1320,0.03654,271,0.00750,175,0.00484,15,0.00042,10,0.00028,36127,0.788,38198.66
350535,780,0.13713,223,0.03921,69,0.01213,39,0.00686,10,0.00176,3,0.00053,5688,0.660,14427.42
350540,1183,0.15390,349,0.04540,77,0.01002,33,0.00429,9,0.00117,2,0.00026,7687,0.641,10060.79
350550,13366,0.11015,4047,0.03335,697,0.00574,386,0.00318,39,0.00032,18,0.00015,121344,0.789,36834.01
350560,4374,0.13486,1139,0.03512,222,0.00684,58,0.00179,9,0.00028,3,0.00009,32434,0.725,14691.77
350570,51832,0.19105,17005,0.06268,2286,0.00843,963,0.00355,62,0.00023,36,0.00013,271306,0.786,177747.83
350580,2643,0.12613,761,0.03632,153,0.00730,71,0.00339,11,0.00052,4,0.00019,20954,0.751,49737.57
350590,6832,0.11015,2195,0.03539,438,0.00706,220,0.00355,24,0.00039,13,0.00021,62024,0.761,24063.75
350600,42208,0.11277,13683,0.03656,2193,0.00586,1024,0.00274,114,0.00030,61,0.00016,374272,0.801,37051.72
350610,8521,0.11004,2951,0.03811,540,0.00697,284,0.00367,33,0.00043,16,0.00021,77436,0.780,41929.78
350620,298,0.10085,69,0.02335,23,0.00778,14,0.00474,2,0.00068,1,0.00034,2955,0.744,58041.53
350630,1191,0.10694,288,0.02586,95,0.00853,38,0.00341,6,0.00054,2,0.00018,11137,0.734,21168.91
350635,9202,0.14905,2721,0.04407,462,0.00748,206,0.00334,32,0.00052,14,0.00023,61736,0.730,27093.33
350640,652,0.08202,173,0.02176,37,0.00465,21,0.00264,2,0.00025,1,0.00013,7949,0.768,23593.57
350650,12918,0.10557,3745,0.03061,677,0.00553,339,0.00277,36,0.00029,17,0.00014,122359,0.780,26071.64
350660,3632,0.11262,1189,0.03687,205,0.00636,66,0.00205,13,0.00040,3,0.00009,32251,0.712,22162.33
350670,1666,0.11239,443,0.02988,145,0.00978,22,0.00148,5,0.00034,1,0.00007,14824,0.681,24812.08
350680,1284,0.10521,356,0.02917,90,0.00737,48,0.00393,6,0.00049,2,0.00016,12204,0.742,18705.27
350690,1426,0.12363,276,0.02393,84,0.00728,18,0.00156,6,0.00052,1,0.00009,11534,0.705,14637.88
350700,7560,0.12644,2460,0.04114,443,0.00741,177,0.00296,24,0.00040,8,0.00013,59793,0.780,46569.95
350710,3067,0.12318,858,0.03446,156,0.00627,57,0.00229,9,0.00036,3,0.00012,24898,0.713,35962.34
350715,581,0.14810,218,0.05557,39,0.00994,19,0.00484,2,0.00051,1,0.00025,3923,0.660,13624.33
350720,127,0.15191,32,0.03828,17,0.02033,9,0.01077,2,0.00239,1,0.00120,836,0.746,88396.67
350730,641,0.13421,151,0.03162,45,0.00942,24,0.00503,3,0.00063,1,0.00021,4776,0.754,59192.14
350740,1556,0.09771,428,0.02688,113,0.00710,32,0.00201,7,0.00044,1,0.00006,15925,0.730,25908.07
350745,368,0.14040,91,0.03472,22,0.00839,9,0.00343,1,0.00038,1,0.00038,2621,0.705,24244.96
350750,16861,0.11643,5094,0.03517,886,0.00612,452,0.00312,54,0.00037,25,0.00017,144820,0.800,30100.24
350760,20384,0.12224,6372,0.03821,1156,0.00693,562,0.00337,83,0.00050,30,0.00018,166753,0.776,34553.72
350770,569,0.10107,157,0.02789,37,0.00657,18,0.00320,3,0.00053,1,0.00018,5630,0.737,17011.09
350775,355,0.12496,128,0.04505,32,0.01126,21,0.00739,2,0.00070,1,0.00035,2841,0.710,68785.63
350780,2963,0.12049,672,0.02733,195,0.00793,50,0.00203,9,0.00037,3,0.00012,24592,0.755,26538.75
350790,2874,0.11894,830,0.03435,184,0.00761,96,0.00397,12,0.00050,6,0.00025,24163,0.740,33700.04
350800,3004,0.15180,688,0.03477,155,0.00783,28,0.00141,11,0.00056,1,0.00005,19789,0.667,18670.83
350810,1922,0.11304,503,0.02958,116,0.00682,42,0.00247,5,0.00029,2,0.00012,17003,0.763,35870.84
350820,529,0.11896,96,0.02159,28,0.00630,9,0.00202,2,0.00045,1,0.00022,4447,0.735,40391.93
350830,521,0.12156,330,0.07699,37,0.00863,47,0.01097,2,0.00047,2,0.00047,4286,0.694,19410.62
350840,6970,0.14234,1879,0.03837,366,0.00747,135,0.00276,20,0.00041,7,0.00014,48966,0.738,89694.92
350850,11998,0.12834,3230,0.03455,707,0.00756,323,0.00345,41,0.00044,19,0.00020,93488,0.788,44013.99
350860,4209,0.12729,1241,0.03753,340,0.01028,165,0.00499,25,0.00076,11,0.00033,33067,0.764,18044.77
350870,1992,0.10506,701,0.03697,138,0.00728,70,0.00369,9,0.00047,4,0.00021,18961,0.720,18060.11
350880,2087,0.11798,668,0.03776,140,0.00791,80,0.00452,7,0.00040,5,0.00028,17689,0.742,26542.48
350890,376,0.08974,117,0.02792,31,0.00740,15,0.00358,3,0.00072,1,0.00024,4190,0.729,14390.13
350900,13107,0.13090,3856,0.03851,734,0.00733,347,0.00347,37,0.00037,20,0.00020,100129,0.781,33491.19
350910,468,0.08069,170,0.02931,48,0.00828,31,0.00534,5,0.00086,2,0.00034,5800,0.697,13633.51
350920,11238,0.14858,3321,0.04391,506,0.00669,195,0.00258,33,0.00044,10,0.00013,75638,0.728,202962.50
350925,4399,0.15378,1202,0.04202,260,0.00909,104,0.00364,18,0.00063,6,0.00021,28605,0.694,54220.11
350930,969,0.09241,308,0.02937,57,0.00544,18,0.00172,4,0.00038,1,0.00010,10486,0.734,14620.34
350940,3095,0.11934,915,0.03528,199,0.00767,97,0.00374,13,0.00050,5,0.00019,25935,0.713,22413.69
350945,762,0.12719,224,0.03739,46,0.00768,22,0.00367,2,0.00033,1,0.00017,5991,0.717,17775.98
350950,123678,0.10357,37686,0.03156,6720,0.00563,2874,0.00241,313,0.00026,156,0.00013,1194094,0.805,49942.59
350960,11198,0.13373,3543,0.04231,644,0.00769,241,0.00288,32,0.00038,13,0.00016,83735,0.769,23293.67
350970,6818,0.13172,1952,0.03771,352,0.00680,149,0.00288,26,0.00050,7,0.00014,51763,0.749,23235.33
350980,590,0.11963,153,0.03102,45,0.00912,17,0.00345,2,0.00041,1,0.00020,4932,0.706,25782.07
350990,1844,0.14706,553,0.04410,130,0.01037,65,0.00518,17,0.00136,5,0.00040,12539,0.720,20522.82
350995,665,0.13114,144,0.02840,44,0.00868,13,0.00256,3,0.00059,1,0.00020,5071,0.704,51603.95
351000,3573,0.11448,986,0.03159,257,0.00823,121,0.00388,12,0.00038,6,0.00019,31212,0.747,32167.96
351010,258,0.09257,63,0.02260,29,0.01041,10,0.00359,1,0.00036,1,0.00036,2787,0.789,41307.08
351015,688,0.13388,217,0.04223,46,0.00895,26,0.00506,2,0.00039,1,0.00019,5139,0.680,38697.82
351020,5973,0.12666,2257,0.04786,344,0.00729,143,0.00303,25,0.00053,6,0.00013,47159,0.721,17158.94
351030,2702,0.13233,732,0.03585,177,0.00867,32,0.00157,8,0.00039,1,0.00005,20419,0.699,14285.40
351040,6533,0.11848,1740,0.03156,411,0.00745,164,0.00297,24,0.00044,8,0.00015,55141,0.750,34575.39
351050,17168,0.14352,4768,0.03986,898,0.00751,361,0.00302,54,0.00045,24,0.00020,119625,0.759,25073.95
351060,51140,0.12830,13746,0.03448,2274,0.00570,795,0.00199,78,0.00020,33,0.00008,398611,0.749,13854.10
351070,1259,0.10233,329,0.02674,89,0.00723,40,0.00325,6,0.00049,2,0.00016,12303,0.722,21054.28
351080,3216,0.10636,983,0.03251,229,0.00757,127,0.00420,17,0.00056,8,0.00026,30237,0.730,26596.41
351090,336,0.13218,133,0.05232,38,0.01495,13,0.00511,2,0.00079,1,0.00039,2542,0.734,53975.74
351100,2349,0.11327,541,0.02609,148,0.00714,36,0.00174,7,0.00034,1,0.00005,20738,0.731,49166.56
351110,12871,0.10619,3907,0.03223,736,0.00607,468,0.00386,37,0.00031,22,0.00018,121210,0.785,32932.52
351120,814,0.10501,189,0.02438,48,0.00619,27,0.00348,2,0.00026,1,0.00013,7752,0.751,15366.45
351130,1095,0.12000,227,0.02488,50,0.00548,17,0.00186,1,0.00011,1,0.00011,9125,0.766,34862.28
351140,2671,0.13508,945,0.04779,183,0.00925,121,0.00612,11,0.00056,8,0.00040,19774,0.729,38625.59
351150,5116,0.10642,1513,0.03147,304,0.00632,114,0.00237,15,0.00031,6,0.00012,48074,0.782,37302.48
351160,2570,0.14346,630,0.03517,140,0.00781,23,0.00128,7,0.00039,1,0.00006,17915,0.706,23835.12
351170,1836,0.10794,515,0.03028,121,0.00711,33,0.00194,7,0.00041,2,0.00012,17009,0.736,20922.56
351190,975,0.11508,255,0.03010,54,0.00637,27,0.00319,2,0.00024,1,0.00012,8472,0.725,29700.40
351200,2066,0.11229,589,0.03201,131,0.00712,36,0.00196,9,0.00049,3,0.00016,18398,0.757,51642.33
351210,956,0.15412,213,0.03434,53,0.00854,12,0.00193,4,0.00064,1,0.00016,6203,0.710,57545.34
351220,3785,0.13605,877,0.03152,225,0.00809,74,0.00266,11,0.00040,5,0.00018,27820,0.708,23809.00
351230,2220,0.12493,662,0.03725,128,0.00720,56,0.00315,11,0.00062,3,0.00017,17770,0.736,19518.27
351240,2929,0.12093,820,0.03385,215,0.00888,60,0.00248,11,0.00045,4,0.00017,24221,0.758,109697.70
351250,571,0.09539,146,0.02439,33,0.00551,23,0.00384,2,0.00033,1,0.00017,5986,0.719,27503.97
351260,504,0.10660,174,0.03680,41,0.00867,24,0.00508,2,0.00042,1,0.00021,4728,0.690,16545.85
351270,556,0.13739,140,0.03459,35,0.00865,15,0.00371,1,0.00025,1,0.00025,4047,0.754,51496.46
351280,7215,0.10162,1996,0.02811,446,0.00628,137,0.00193,18,0.00025,7,0.00010,70998,0.769,22807.24
351290,860,0.11755,205,0.02802,63,0.00861,19,0.00260,2,0.00027,1,0.00014,7316,0.722,36908.64
351300,39284,0.16054,11029,0.04507,1961,0.00801,806,0.00329,141,0.00058,43,0.00018,244694,0.780,48678.74
351310,4125,0.11786,1045,0.02986,275,0.00786,113,0.00323,12,0.00034,6,0.00017,34998,0.756,29876.08
351320,1095,0.12821,278,0.03255,74,0.00866,17,0.00199,2,0.00023,1,0.00012,8541,0.734,23225.77
351330,190,0.09048,68,0.03238,25,0.01190,13,0.00619,2,0.00095,1,0.00048,2100,0.774,60721.40
351340,9477,0.11572,3060,0.03736,662,0.00808,279,0.00341,44,0.00054,18,0.00022,81895,0.788,26145.67
351350,15321,0.11807,5246,0.04043,940,0.00724,330,0.00254,43,0.00033,14,0.00011,129760,0.737,95822.18
351360,2572,0.11886,707,0.03267,193,0.00892,75,0.00347,42,0.00194,5,0.00023,21639,0.684,11105.76
351370,3440,0.10263,976,0.02912,200,0.00597,78,0.00233,14,0.00042,5,0.00015,33520,0.760,49281.66
351380,53919,0.12809,18080,0.04295,2542,0.00604,1108,0.00263,111,0.00026,57,0.00014,420934,0.757,32097.86
351385,162,0.09071,41,0.02296,22,0.01232,15,0.00840,2,0.00112,1,0.00056,1786,0.741,33922.56
351390,1125,0.10037,349,0.03114,86,0.00767,22,0.00196,8,0.00071,1,0.00009,11208,0.734,26338.37
351400,969,0.10954,283,0.03199,63,0.00712,28,0.00317,4,0.00045,1,0.00011,8846,0.718,13385.27
351410,3164,0.11670,887,0.03272,208,0.00767,87,0.00321,10,0.00037,4,0.00015,27112,0.725,24315.12
351420,235,0.11090,64,0.03020,25,0.01180,15,0.00708,2,0.00094,1,0.00047,2119,0.742,20999.28
351430,874,0.09856,311,0.03507,63,0.00710,20,0.00226,5,0.00056,1,0.00011,8868,0.738,66791.85
351440,4715,0.10132,1499,0.03221,367,0.00789,158,0.00340,17,0.00037,8,0.00017,46536,0.776,25188.56
351450,1356,0.10885,414,0.03323,100,0.00803,55,0.00442,7,0.00056,3,0.00024,12457,0.748,20076.39
351460,1075,0.11073,361,0.03719,56,0.00577,27,0.00278,4,0.00041,1,0.00010,9708,0.744,24711.75
351470,771,0.12555,193,0.03143,49,0.00798,20,0.00326,2,0.00033,1,0.00016,6141,0.745,20504.30
351480,2108,0.13650,674,0.04364,146,0.00945,49,0.00317,24,0.00155,5,0.00032,15443,0.691,23452.26
351490,2202,0.12509,638,0.03624,94,0.00534,36,0.00204,6,0.00034,2,0.00011,17604,0.695,36355.80
351492,353,0.09795,70,0.01942,24,0.00666,17,0.00472,1,0.00028,1,0.00028,3604,0.747,19196.39
351495,234,0.09528,58,0.02362,25,0.01018,14,0.00570,2,0.00081,1,0.00041,2456,0.730,21949.70
351500,37042,0.13677,11068,0.04087,1768,0.00653,759,0.00280,84,0.00031,38,0.00014,270843,0.735,43860.23
351510,10219,0.14841,3515,0.05105,558,0.00810,256,0.00372,41,0.00060,15,0.00022,68856,0.749,15284.76
351512,270,0.08432,106,0.03310,24,0.00750,10,0.00312,1,0.00031,1,0.00031,3202,0.727,18994.35
351515,2581,0.12724,861,0.04245,176,0.00868,56,0.00276,7,0.00035,2,0.00010,20284,0.732,30601.28
351518,4393,0.09942,1569,0.03551,306,0.00693,130,0.00294,19,0.00043,7,0.00016,44186,0.787,28503.78
351519,550,0.11509,180,0.03766,43,0.00900,23,0.00481,2,0.00042,1,0.00021,4779,0.696,15178.53
351520,940,0.11167,234,0.02780,72,0.00855,35,0.00416,4,0.00048,2,0.00024,8418,0.760,101518.88
351530,347,0.12563,106,0.03838,33,0.01195,18,0.00652,2,0.00072,1,0.00036,2762,0.740,23282.62
351535,1036,0.10999,388,0.04119,110,0.01168,64,0.00679,10,0.00106,5,0.00053,9419,0.704,11500.68
351540,2066,0.12912,587,0.03669,147,0.00919,53,0.00331,6,0.00037,3,0.00019,16001,0.732,24248.01
351550,7278,0.10575,2765,0.04018,533,0.00774,307,0.00446,27,0.00039,16,0.00023,68823,0.797,28109.45
351560,653,0.11315,142,0.02461,34,0.00589,18,0.00312,3,0.00052,1,0.00017,5771,0.758,34512.03
351565,252,0.14789,69,0.04049,17,0.00998,9,0.00528,2,0.00117,1,0.00059,1704,0.703,27240.48
351570,21760,0.11334,7001,0.03646,1076,0.00560,517,0.00269,47,0.00024,23,0.00012,191993,0.738,15830.42
351580,157,0.10474,51,0.03402,16,0.01067,9,0.00600,1,0.00067,1,0.00067,1499,0.727,24976.72
351590,245,0.08350,73,0.02488,31,0.01057,15,0.00511,2,0.00068,1,0.00034,2934,0.747,19937.60
351600,1069,0.07380,298,0.02057,71,0.00490,25,0.00173,3,0.00021,1,0.00007,14486,0.715,13775.64
351610,335,0.12412,108,0.04001,33,0.01223,17,0.00630,3,0.00111,1,0.00037,2699,0.713,83992.20
